2024-04-24 17:45:50 INFO  Keywords:92 - Navigate is called
2024-04-24 17:45:58 INFO  Keywords:120 - InputText is called
2024-04-24 17:45:58 INFO  Keywords:281 - Waiting for webElement...login.username
2024-04-24 17:45:58 INFO  Keywords:285 - Element found...login.username
2024-04-24 17:45:58 INFO  Keywords:120 - InputText is called
2024-04-24 17:45:58 INFO  Keywords:281 - Waiting for webElement...login.password
2024-04-24 17:45:58 INFO  Keywords:285 - Element found...login.password
2024-04-24 17:45:58 INFO  Keywords:133 - ClickOnLink is called
2024-04-24 17:45:58 INFO  Keywords:281 - Waiting for webElement...login.loginbutton
2024-04-24 17:45:58 INFO  Keywords:285 - Element found...login.loginbutton
2024-04-24 17:46:09 INFO  Keywords:281 - Waiting for webElement...userlist.partner
2024-04-24 17:46:09 INFO  Keywords:285 - Element found...userlist.partner
2024-04-24 17:46:19 INFO  Keywords:281 - Waiting for webElement...userlist.userrole
2024-04-24 17:46:19 INFO  Keywords:285 - Element found...userlist.userrole
2024-04-24 17:46:19 INFO  Keywords:120 - InputText is called
2024-04-24 17:46:19 INFO  Keywords:281 - Waiting for webElement...userlist.loginID
2024-04-24 17:46:19 INFO  Keywords:285 - Element found...userlist.loginID
2024-04-24 17:46:19 INFO  Keywords:133 - ClickOnLink is called
2024-04-24 17:46:19 INFO  Keywords:281 - Waiting for webElement...userlist.search
2024-04-24 17:46:19 INFO  Keywords:285 - Element found...userlist.search
2024-04-24 17:46:29 INFO  Keywords:133 - ClickOnLink is called
2024-04-24 17:46:29 INFO  Keywords:281 - Waiting for webElement...userlist.selectuser
2024-04-24 17:46:29 INFO  Keywords:285 - Element found...userlist.selectuser
2024-04-24 17:46:29 INFO  Keywords:133 - ClickOnLink is called
2024-04-24 17:46:29 INFO  Keywords:281 - Waiting for webElement...userlist.login
2024-04-24 17:46:29 INFO  Keywords:285 - Element found...userlist.login
2024-04-24 17:46:42 INFO  Keywords:281 - Waiting for webElement...userinformation.initialaction
2024-04-24 17:46:42 INFO  Keywords:285 - Element found...userinformation.initialaction
2024-04-24 17:46:42 INFO  Keywords:281 - Waiting for webElement...userinformation.rawxml
2024-04-24 17:46:42 INFO  Keywords:285 - Element found...userinformation.rawxml
2024-04-24 17:46:53 INFO  Keywords:440 - switching to parent window...
2024-04-24 17:47:19 INFO  Keywords:133 - ClickOnLink is called
2024-04-24 17:47:19 INFO  Keywords:281 - Waiting for webElement...userinformation.samllogin
2024-04-24 17:47:19 INFO  Keywords:285 - Element found...userinformation.samllogin
2024-04-24 17:47:29 INFO  Keywords:281 - Waiting for webElement...carrier.Account
2024-04-24 17:47:49 INFO  Keywords:281 - Waiting for webElement...carrier.AgentName
2024-04-24 17:48:09 INFO  Keywords:281 - Waiting for webElement...Carrier.SolicitationState
2024-04-24 17:48:30 INFO  Keywords:281 - Waiting for webElement...carrier.carrierName
2024-04-24 17:48:50 INFO  Keywords:281 - Waiting for webElement...carrier.carrierProduct
2024-04-24 17:49:10 INFO  Keywords:133 - ClickOnLink is called
2024-04-24 17:49:10 INFO  Keywords:281 - Waiting for webElement...next
2024-04-24 17:49:30 INFO  Keywords:281 - Waiting for webElement...plan.accountDesignation
2024-04-24 17:49:51 INFO  Keywords:281 - Waiting for webElement...plan.planType
