2024-04-29 15:19:00 INFO  Keywords:92 - Navigate is called
2024-04-29 15:19:05 INFO  Keywords:120 - InputText is called
2024-04-29 15:19:05 INFO  Keywords:281 - Waiting for webElement...login.username
2024-04-29 15:19:05 INFO  Keywords:285 - Element found...login.username
2024-04-29 15:19:05 INFO  Keywords:120 - InputText is called
2024-04-29 15:19:05 INFO  Keywords:281 - Waiting for webElement...login.password
2024-04-29 15:19:05 INFO  Keywords:285 - Element found...login.password
2024-04-29 15:19:05 INFO  Keywords:133 - ClickOnLink is called
2024-04-29 15:19:05 INFO  Keywords:281 - Waiting for webElement...login.loginbutton
2024-04-29 15:19:05 INFO  Keywords:285 - Element found...login.loginbutton
2024-04-29 15:19:15 INFO  Keywords:281 - Waiting for webElement...userlist.partner
2024-04-29 15:19:16 INFO  Keywords:285 - Element found...userlist.partner
2024-04-29 15:19:26 INFO  Keywords:281 - Waiting for webElement...userlist.userrole
2024-04-29 15:19:26 INFO  Keywords:285 - Element found...userlist.userrole
2024-04-29 15:19:26 INFO  Keywords:120 - InputText is called
2024-04-29 15:19:26 INFO  Keywords:281 - Waiting for webElement...userlist.loginID
2024-04-29 15:19:27 INFO  Keywords:285 - Element found...userlist.loginID
2024-04-29 15:19:27 INFO  Keywords:133 - ClickOnLink is called
2024-04-29 15:19:27 INFO  Keywords:281 - Waiting for webElement...userlist.search
2024-04-29 15:19:27 INFO  Keywords:285 - Element found...userlist.search
2024-04-29 15:19:38 INFO  Keywords:133 - ClickOnLink is called
2024-04-29 15:19:38 INFO  Keywords:281 - Waiting for webElement...userlist.selectuser
2024-04-29 15:19:38 INFO  Keywords:285 - Element found...userlist.selectuser
2024-04-29 15:19:38 INFO  Keywords:133 - ClickOnLink is called
2024-04-29 15:19:38 INFO  Keywords:281 - Waiting for webElement...userlist.login
2024-04-29 15:19:38 INFO  Keywords:285 - Element found...userlist.login
2024-04-29 15:19:53 INFO  Keywords:281 - Waiting for webElement...userinformation.initialaction
2024-04-29 15:19:53 INFO  Keywords:285 - Element found...userinformation.initialaction
2024-04-29 15:19:53 INFO  Keywords:281 - Waiting for webElement...userinformation.rawxml
2024-04-29 15:19:53 INFO  Keywords:285 - Element found...userinformation.rawxml
2024-04-29 15:20:05 INFO  Keywords:440 - switching to parent window...
2024-04-29 15:21:02 INFO  Keywords:133 - ClickOnLink is called
2024-04-29 15:21:02 INFO  Keywords:281 - Waiting for webElement...userinformation.samllogin
2024-04-29 15:21:02 INFO  Keywords:285 - Element found...userinformation.samllogin
2024-04-29 15:21:12 INFO  Keywords:281 - Waiting for webElement...carrier.Account
2024-04-29 15:21:15 INFO  Keywords:285 - Element found...carrier.Account
2024-04-29 15:21:25 INFO  Keywords:281 - Waiting for webElement...carrier.AgentName
2024-04-29 15:21:25 INFO  Keywords:285 - Element found...carrier.AgentName
2024-04-29 15:21:46 INFO  Keywords:281 - Waiting for webElement...Carrier.SolicitationState
2024-04-29 15:21:46 INFO  Keywords:285 - Element found...Carrier.SolicitationState
2024-04-29 15:21:56 INFO  Keywords:281 - Waiting for webElement...carrier.carrierName
2024-04-29 15:21:56 INFO  Keywords:285 - Element found...carrier.carrierName
